"id","name","geom"
134,"Akarca Yaylası","0101000020E610000076E4A320D3184240BB0F406A13BA4240"
135,"Tosbağlı","0101000020E6100000BEBCA541761B424074379902E3A74240"
136,"Köşkerli","0101000020E6100000582B24AA011A4240EABF18DBB5B24240"
137,"İncirli","0101000020E6100000E12F1CBE3BF941405BE37D665A724240"
138,"Karatepe","0101000020E6100000C2ECAF6884F74140DFB023C44B744240"
139,"Sarımusalı","0101000020E610000055736F34367B42401E24FA6B68D84240"
140,"Gözlek","0101000020E6100000D4B9A294107B4240FB438E0821D04240"
141,"Yukarıelifler","0101000020E6100000FEE8407B9AB842409702D2FE07B14240"
142,"Aşağıelifler","0101000020E610000013D55B035BB74240A71485A7A1B14240"
143,"Halatuto","0101000020E6100000E84427F0F3B742408C8752D6CABD4240"
144,"Hörük","0101000020E61000000F94803DCBBA4240E503A7E3D6BB4240"
145,"Bitkıran","0101000020E610000094EFBECF5DC442406232B0E99C5D4240"
146,NULL,"0101000020E6100000A8AC01A5FCBE43400F3455E69CE24340"
147,"Kırmızıköprü","0101000020E6100000F486FBC8ADE943408DF1BCAF25B24340"
148,"Kamışlı","0101000020E61000002CFB09C270ED43403379B93E626A4340"
149,"Ovabaşı","0101000020E6100000BD112741C992444021FD9BBC6DBA4240"
150,"Kentalan","0101000020E6100000B257699C97E2444025FD625BABE94240"
151,"Söbetaş","0101000020E610000038F6ECB94C134540E1E533EA6BFF4240"
152,"Gürzova","0101000020E6100000AEC964822B414540EB98A9FF62F24240"
153,"Fırat","0101000020E61000005325CADE52024540263ED23B70AB4240"
154,NULL,"0101000020E6100000FA2F6BBD3A0845406403E962D3AF4240"
155,"Oylum","0101000020E610000083E222522E974240A8E49CD843594240"
156,"Yukarı Küme","0101000020E610000072F7DE84E701464035327ED069F84240"
157,"Sualtı","0101000020E610000075FFFDCE9B3246406EE1D4624BE74240"
158,"Türkmen","0101000020E6100000046BE6DA611E4640057756C15EC74340"
159,"Mezraköy","0101000020E6100000CBBFF11021DD444016BB229D267A4440"
160,"Espek","0101000020E610000099EC44EE8EE644403370404B575C4440"
161,"Telbizek","0101000020E6100000896A0025F42E4240A6EB2EF598454240"
162,"Eski Görgü","0101000020E61000003C81559A390E4340E70B10BBA5214340"
163,NULL,"0101000020E6100000B6AD1C10D7104340EA99B91B9F224340"
164,NULL,"0101000020E6100000D7B90E7ADB1D43403BF9991F242D4340"
165,NULL,"0101000020E610000007623486941D43403B504C83472C4340"
166,"Abbasiye","0101000020E610000009B07E2205BA4240AE22ED90ACDA4240"
167,"Kurudat","0101000020E61000005628D2FD9C124540445D5AC3FB984440"
168,"Aşağı Çepni","0101000020E6100000D68ADB0D47403F402C64AE0CAA464440"
169,"Değirmenbaşı","0101000020E6100000C9DCC6B0D4683F4013549E8A654C4440"
170,"Çobanlar","0101000020E6100000DB8651103C643F407500C45DBD494440"
171,"Delice","0101000020E6100000FD55DBA8A9583F407B6242716C484440"
172,"Yukarı Akçaalan","0101000020E6100000510C35AF8F6B3F40B12E13EA8E544440"
173,"Gedikler","0101000020E61000003354200E6D4B3F4053639D8598424440"
174,"Demirciler","0101000020E610000077A96CB30C6A3F40BB2B161AE34D4440"
175,"İdrisler","0101000020E61000006B6C0ABF2F0D3F400CC79860DD364440"
176,"Topallar","0101000020E6100000503750E09D5A3F408BE83290C2464440"
177,"Gebem","0101000020E610000080D99832CB693F40132631ADF2384440"
178,"Tekirler","0101000020E6100000AEF60BD17C213F40BCFF345AB34A4440"
179,"Aşağı Esenkaya","0101000020E6100000235A3C06752D3F404D5B6D0F8C414440"
180,"Karapaşalar","0101000020E6100000DC323BE697063F403909A52F843D4440"
181,"Köseler","0101000020E6100000665C829DAC443F40F01BBA34D93A4440"
182,"Aşağı Mahalle","0101000020E61000003AAA3F6777573F404D9EB29AAE314440"
183,"Aşağı Sarpıncık","0101000020E61000000516C09481773F40DB3BFE66BD404440"
184,"Bayramlı","0101000020E610000067EA1AD24D373F40605AD427B9454440"
185,"Tosunlar","0101000020E6100000EB0A6C8434013F40AE282504AB464440"
186,"Yukarı Dedeğan","0101000020E61000000A641B5D4A263F40B1080FE4EA4F4440"
187,"Harmanseki","0101000020E6100000891F0835E82A3F404C29F922EB4A4440"
188,"Ortakavak","0101000020E610000042058717441E3F4015BA5C0E05444440"
189,"Beğendik","0101000020E6100000A93FB104086D3F40A08E22C6C63A4440"
190,"Samutlar","0101000020E610000083F8C08EFF023F40E86C01A1F53E4440"
191,"Osmançavuşlar","0101000020E6100000FC0BF3D4D9673F40ABFEAD090E3E4440"
192,"Babalar","0101000020E6100000FC8C0B0742423F40437C163A65494440"
193,"Süvey","0101000020E6100000CAA31B6151093F405060F01FC14A4440"
194,"Hüseyinpaşalar","0101000020E61000008CB49E6BA9633F400F01D1DDBF464440"
195,"Şemsi","0101000020E6100000FDF3D9A61D033F4059993AD917434440"
196,"Şuayipler","0101000020E61000005F8143030C283F4059A7CAF78C4A4440"
197,"Yeni Mahalle","0101000020E61000001BEF33D362313F40F5B3A217FF3F4440"
198,"Sığırköy","0101000020E610000087A00F3BF8E03E401C11E73CBE484440"
199,"Aşağı Örencik","0101000020E6100000CA856F0624483F4038B41204D9474440"
