"id","name","geom"
162,"Kurtalan","0101000020E6100000DE4724C09FD94440E9AFA1E58AF64240"
163,"Yüksekova","0101000020E61000009D75D7231E2446402FB07DB72FC94240"
164,"Şemdinli","0101000020E61000007CDE43786A494640D1E1C6D22CA74240"
165,"Gelendost","0101000020E6100000F31A608B82033F40F4B3475E8C0F4340"
166,"Yalvaç","0101000020E610000024F900930A2D3F40E0EDE64E55264340"
167,"Akşehir","0101000020E6100000CD6960F5916B3F4074547FCEEE2D4340"
168,"Kula","0101000020E61000003453B538BEA53C40477EB38300464340"
169,"Turgutlu","0101000020E61000002BE917DB5AB53B4047C0328001404340"
170,"Ilgın","0101000020E61000008C159051F9EA3F407A6EA12B11244340"
171,"Gülağaç","0101000020E6100000271B6A6F4B2C4140A2597E8571324340"
172,"Ortaköy","0101000020E61000008E3A3AAE460541406FB9FAB1495E4340"
173,"Ulaş","0101000020E6100000B29C84D217854240630333F0EDB84340"
174,"Şarkışla","0101000020E6100000EEBC434074344240D6B3D606DDAC4340"
175,"Kangal","0101000020E61000002B8E5E6809B24240C73F7D152A9E4340"
176,"Zara","0101000020E61000006823D74D29E14240B537537CD7F24340"
177,"Suşehri","0101000020E610000077D1FCD6F30A4340FE37407AD4144440"
178,"Şebinkarahisar","0101000020E6100000661AA8E738364340260D24DEF0244440"
179,"Gemerek","0101000020E6100000054DF0F219094240F6155A8C70974340"
180,"Sarıoğlan","0101000020E6100000848A60D2CEFB414036EA211ADD894340"
181,"Zile","0101000020E61000008B1A4CC3F0F04140EC681CEA77264440"
182,"Yıldızeli","0101000020E61000002E92D15C024D4240BA9EE8BAF0EE4340"
183,"Sungurlu","0101000020E6100000326596F37B304140F26E76B526154440"
184,"Boğazkale","0101000020E6100000D331E719FB4D41408BD4C5B7C1024440"
185,"Alaca","0101000020E6100000322A5F86B56B4140ADD1BC2DA2154440"
186,"Mecitözü","0101000020E610000002C6E9DACDA541405F62878CA2424440"
187,"Merzifon","0101000020E6100000C378173955BB4140A1C7DE41A26F4440"
188,"Gümüşhacıköy","0101000020E610000065677682A29B41401D8535DFD26F4440"
189,"Osmancık","0101000020E6100000F25D4A5D32674140D54AD702317D4440"
190,"Suluova","0101000020E6100000849AC69BA1D2414057FA1A930F6B4440"
191,"Taşova","0101000020E6100000F69848693629424082058B1E53614440"
192,"Erbaa","0101000020E61000008E93C2BCC74842407011CE5D01564440"
193,"Reşadiye","0101000020E6100000F60027254EAB424000A2AA532F324440"
194,"Pamukkale","0101000020E6100000962AACAF091A3D404A46CEC29EE14240"
195,"Balâ","0101000020E6100000EB64BA21D78F40405264ADA1D4C64340"
196,"Kaman","0101000020E6100000A1ED3D01B9DC40401A4BFD61F0AD4340"
197,"Kavak","0101000020E6100000F7E5CC7685054240604A6E5EE6894440"
198,"Ladik","0101000020E6100000E211CB1C81F24140A994E87640744440"
199,"Havza","0101000020E61000006D3C331C2AD541408CBAD6DEA77B4440"
200,"Kelkit","0101000020E61000006CE6351BD0B7434062026D61CC104440"
201,"Köse","0101000020E6100000D71F178B95D3434091FF136DD81A4440"
202,"Saray","0101000020E61000008C05CFCEB3154640C1C1830B1E534340"
203,"Özalp","0101000020E6100000DCCC32D5DDFE454078CA0F012C544340"
204,"Orta","0101000020E61000003356F6B8CA8D4040C65FA46142504440"
205,"Çerkeş","0101000020E6100000C651B9895A724040AEA53627E5674440"
206,"Tosya","0101000020E610000002EF891AF10441402703F6871C824440"
207,"Senirkent","0101000020E610000062E014B1E38C3E4091B41B7DCC0D4340"
208,"Çavdır","0101000020E6100000FF250406A4B03D40B01EF7ADD6934240"
209,"Pazarcık","0101000020E6100000EBB01DE791A5424004D7CBA5A7BE4240"
210,"Türkoğlu","0101000020E61000007BAD3A61786C4240F8CE1E1E78B14240"
211,"İmamoğlu","0101000020E6100000FE8F5DB3A6D441405BE1A7BBFCA04240"
212,"Kadirli","0101000020E6100000DAF7F24C790C424053454CE4DDAF4240"
213,"Silifke","0101000020E61000009170106388F6404066715A4B5C304240"
214,"Mut","0101000020E61000001C60E63BF8B74040E308089C5B524240"
215,"Ermenek","0101000020E6100000D6E99B8FC67140408E65B098C7514240"
216,"Arsuz","0101000020E6100000D9DD4D017AF14140492AF812CF344240"
217,"Samandağ","0101000020E6100000DF4F8D976EFD4140F5375783E60A4240"
218,"Hassa","0101000020E61000002799E66734424240C41A78FF69664240"
