"id","name","geom"
212,"Рыбкомбинат","0101000020E6100000000D2549C63D4E40E7806E79F6AD4440"
213,"Madaniyat","0101000020E610000040B1040855565140C3D8429083B64440"
214,"O`rtadara","0101000020E6100000D83DC3E5C2B25040D25DC8D92A544340"
215,"Yangiqishloq","0101000020E61000001137A79201B15040DAC69FA86C544340"
216,"Sanoat","0101000020E6100000B64714FF9C565140CF47BEB78EB94440"
217,"Oqtom","0101000020E6100000BE13B35E0C445140D993C0E61CAD4440"
218,"Davron","0101000020E61000009424198398485140C185E1C8A8B04440"
219,"Ilg'or","0101000020E6100000F3542C239A49514033C577BD8FAF4440"
220,"O'nqo'rg'on","0101000020E6100000E81CF2857F4851407F2A1323F0AA4440"
221,"Unkurgan","0101000020E6100000105E166E54495140A8740BB842AC4440"
222,"Buluch","0101000020E6100000DA8CD31055525040C2F693313E7A4340"
223,"Abdurahmonov","0101000020E61000001157CEDE194F51404479D5B958B44440"
224,"Kokterek","0101000020E6100000B193B0251A4D5140D6B848EBB9B54440"
225,"Ramadon","0101000020E61000009C0425BB0847514034362A2625AB4440"
226,"Ko'ltepa","0101000020E610000031D86894894D514028637C98BDB84440"
227,"TurkVO","0101000020E6100000BB719C2592505140C39FE1CD1AB74440"
228,"Darhon","0101000020E610000039D6C56DB45251404BF95AE1A7B14440"
229,"Gulzor","0101000020E6100000BB2A508B4154514042B115342DB24440"
230,"Guliston","0101000020E6100000191BBAD91F545140D2393FC571B44440"
231,"Beshqo'rg'on","0101000020E610000041E9B067F451514044EE3378A9B14440"
232,"Oktyabr","0101000020E6100000141AD2F24D5251406CBC2A06FEB34440"
233,"Havasar","0101000020E61000000D068D4F37525140725E526B50B24440"
234,"Mihaylovskoe","0101000020E61000000F266A0E355451408038FEFAD7B54440"
235,"Pitomnik","0101000020E6100000FEC0B057B3535140678EF6894DB24440"
236,"Sabzavod","0101000020E6100000B976FDDD965451403E95D39E92B14440"
237,"Tutzor","0101000020E6100000AEDBFBAFCE5451403B34D18CEAB04440"
238,"Yangiyo'l mahallasi","0101000020E61000002BDF8ECB93575140167F25A13EB34440"
239,"Birlik","0101000020E61000008F2738AB7459514067800BB265B74440"
240,"Kangali","0101000020E610000012E62CA25C585140A026E9503CB84440"
241,"Birlik","0101000020E61000004CA20337F75951403826D588AAB84440"
242,"Utemurot","0101000020E6100000444651B1FB7550402FFDA60B0C0E4540"
243,"Kadirlik","0101000020E6100000F0C74851425A514019F90670C4B04440"
244,NULL,"0101000020E610000079ED2D40363A51406EA1D057357F4440"
245,NULL,"0101000020E61000009335EA211A3C514075AE282504844440"
246,"Navoiy","0101000020E6100000E4F90CA8373A51404B451960D5804440"
247,NULL,"0101000020E610000073011E0794FA5040E92ADD5D670B4440"
248,"Oqbaytal","0101000020E610000066B8A6E5AC11504014CB2DAD86964540"
249,"Qodirquduq","0101000020E6100000F7DE84E7CA325040B763EAAEECB84540"
250,"Oqko'l","0101000020E6100000DCB122B42F7C50406108EF61E5464440"
251,"Sosboga","0101000020E610000022742BDF0E5E514010CF126404B94440"
252,"Achchi","0101000020E610000078B81D1A16F44F40F030ED9BFB854440"
253,"Tanagul","0101000020E6100000AF326486D75E514068A730009EB74440"
254,"Найманкишлак","0101000020E61000001E824F183926514030F1475167414440"
255,"Урустепа","0101000020E61000007EFE7BF0DA245140E78EFE976B414440"
256,"Sadoviy","0101000020E610000015EE4BEC905E5140340983D7D3B54440"
257,"Qiziltu","0101000020E6100000230736F88C5E51403473373E49AE4440"
258,"Jalair","0101000020E61000007E607DF2665C51409CAF4802C3AE4440"
259,NULL,"0101000020E61000002AA73D25E7305140C06F8D19F26D4440"
260,"Kattasu","0101000020E6100000241928DFA25B5140802FE0C03FAD4440"
